key,year,name,time,state,country,district,type,week,status,elo_max,elo_top8,elo_top24,elo_mean,elo_sd,opr_max,opr_top8,opr_top24,opr_mean,opr_sd,elo_acc,elo_mse,opr_acc,opr_mse,mix_acc,mix_mse,rp1_acc,rp1_mse,rp2_acc,rp2_mse
2013pahat,2013,Hatboro-Horsham FIRST Robotics District Competition,1362200400,PA,USA,fma,1,1,Completed,1794,1650,1497,1559,90.17,52.34,27.47,14.28,18.56,12.37,0.6413,0.2202,0.6848,0.1899,0.6848,0.194,NULL,NULL,NULL,NULL
2013paphi,2013,Springside - Chestnut Hill FIRST Robotics District Competition,1363320000,PA,USA,fma,1,3,Completed,1766,1597,1441,1521,102.64,67.05,33.15,5.04,18.87,17.26,0.7619,0.1674,0.7857,0.1483,0.8214,0.1495,NULL,NULL,NULL,NULL
2013papi,2013,Pittsburgh Regional,1363233600,PA,USA,NULL,0,3,Completed,1720,1563,1479,1495,73.64,55.07,27.8,14.23,15.89,12.96,0.6566,0.1991,0.7475,0.1862,0.7172,0.1813,NULL,NULL,NULL,NULL
2013qcmo,2013,Festival de Robotique FRC de Montreal Regional,1363233600,QC,Canada,NULL,0,3,Completed,1610,1537,1432,1461,74.18,45.97,29.1,9.04,15.6,13.77,0.6809,0.1959,0.7872,0.1522,0.7553,0.1677,NULL,NULL,NULL,NULL
2013scmb,2013,Palmetto Regional,1362027600,SC,USA,NULL,0,1,Completed,1718,1577,1522,1501,67.07,49.3,29.43,13.97,13.05,12.44,0.6863,0.1876,0.7059,0.2019,0.7157,0.1836,NULL,NULL,NULL,NULL
2013tnkn,2013,Smoky Mountains Regional,1364443200,TN,USA,NULL,0,5,Completed,1690,1547,1464,1472,80.42,56.04,28.05,8.64,13.44,15.06,0.6944,0.18,0.713,0.171,0.7315,0.1694,NULL,NULL,NULL,NULL
2013txda,2013,Dallas Regional,1363838400,TX,USA,NULL,0,4,Completed,1812,1536,1449,1476,96.46,71.84,21.39,7.1,13.3,16.57,0.81,0.1467,0.78,0.1297,0.82,0.1322,NULL,NULL,NULL,NULL
2013txho,2013,Lone Star Regional,1362632400,TX,USA,NULL,0,2,Completed,1794,1595,1489,1499,89.63,48.29,27.36,9.84,12.67,12.36,0.7248,0.1667,0.7431,0.1768,0.7248,0.1664,NULL,NULL,NULL,NULL
2013txlu,2013,Hub City Regional,1362027600,TX,USA,NULL,0,1,Completed,1860,1530,1464,1491,91.72,64.94,17.77,6.36,10.88,13.14,0.8132,0.15,0.8022,0.1383,0.8132,0.1354,NULL,NULL,NULL,NULL
2013txsa,2013,Alamo Regional sponsored by Rackspace Hosting,1364443200,TX,USA,NULL,0,5,Completed,1842,1617,1479,1484,100,84,32.42,16.71,15.19,18,0.7431,0.183,0.7248,0.1875,0.7706,0.179,NULL,NULL,NULL,NULL
2013utwv,2013,Utah Regional co-sponsored by the Larry H. Miller Group & Platt,1363838400,UT,USA,NULL,0,4,Completed,1810,1537,1470,1489,76.47,59.35,22.68,12.54,14.59,11.56,0.6705,0.1974,0.7045,0.1915,0.6932,0.1886,NULL,NULL,NULL,NULL
2013vari,2013,Virginia Regional,1363233600,VA,USA,NULL,0,3,Completed,1715,1588,1510,1491,73.73,46.56,29.13,16.72,13.35,12.46,0.699,0.2113,0.7282,0.1627,0.767,0.1766,NULL,NULL,NULL,NULL
2013wach,2013,Spokane Regional,1365048000,WA,USA,NULL,0,6,Completed,1742,1591,1451,1495,97.78,51.52,39.77,13.01,20.18,17.36,0.7826,0.1694,0.7174,0.1771,0.8043,0.166,NULL,NULL,NULL,NULL
2013wase,2013,Seattle Regional,1364443200,WA,USA,NULL,0,5,Completed,1807,1547,1479,1474,81.3,75.28,38.4,20.82,17.5,16.21,0.7411,0.1752,0.7857,0.1632,0.8036,0.1599,NULL,NULL,NULL,NULL
2013wase2,2013,Central Washington Regional,1363838400,WA,USA,NULL,0,4,Completed,1675,1573,1480,1485,83.54,53.37,27.66,15.87,15.57,14.04,0.6574,0.2111,0.6667,0.2096,0.7037,0.1996,NULL,NULL,NULL,NULL
2013wimi,2013,Wisconsin Regional,1363838400,WI,USA,NULL,0,4,Completed,1759,1630,1519,1521,86.6,49.54,39.11,24.38,20.17,13.91,0.7117,0.2054,0.7207,0.2057,0.7207,0.1942,NULL,NULL,NULL,NULL
2014abca,2014,Western Canada Regional,1396411200,AB,Canada,NULL,0,6,Completed,1810,1535,1406,1469,111.53,130.52,46.67,12.82,30.55,32.35,0.7222,0.1875,0.6889,0.1849,0.7444,0.1806,NULL,NULL,NULL,NULL
2014arc,2014,Archimedes Division,1398312000,MO,USA,NULL,3,8,Completed,1939,1802,1694,1592,137.15,122.47,94.32,67.51,52.71,26.76,0.7609,0.1498,0.7065,0.1884,0.7337,0.1574,NULL,NULL,NULL,NULL
2014arfa,2014,Arkansas Regional,1394082000,AR,USA,NULL,0,2,Completed,1769,1584,1462,1494,86.66,92.88,47.47,18.59,28.07,21.35,0.6489,0.2119,0.7234,0.212,0.7021,0.2061,NULL,NULL,NULL,NULL
2014azch,2014,Arizona Regional,1395288000,AZ,USA,NULL,0,4,Completed,1772,1593,1472,1488,90.5,117.94,45.81,15.26,23.38,26.58,0.7143,0.1674,0.6837,0.1761,0.6837,0.1654,NULL,NULL,NULL,NULL
2014calb,2014,Los Angeles Regional sponsored by The Roddenberry Foundation,1395288000,CA,USA,NULL,0,4,Completed,1808,1610,1504,1490,91.9,80.3,60.72,27.64,24.15,22.91,0.6905,0.175,0.7063,0.1781,0.7302,0.1699,NULL,NULL,NULL,NULL
2014cama,2014,Central Valley Regional,1394168400,CA,USA,NULL,0,2,Completed,1862,1571,1511,1515,89.78,89.45,43.57,21.64,27.42,18.52,0.64,0.2372,0.59,0.2576,0.6,0.2374,NULL,NULL,NULL,NULL
2014casa,2014,Sacramento Regional,1394683200,CA,USA,NULL,0,3,Completed,1840,1606,1509,1514,90.51,94.27,46.77,25.21,26.13,21.54,0.7236,0.1959,0.7073,0.1884,0.7236,0.1857,NULL,NULL,NULL,NULL
2014casb,2014,Inland Empire Regional,1393563600,CA,USA,NULL,0,1,Completed,1780,1556,1474,1499,89.2,74.55,36.34,14.54,21.36,19.14,0.8155,0.1596,0.699,0.1669,0.767,0.1572,NULL,NULL,NULL,NULL
2014casd,2014,San Diego Regional ,1394082000,CA,USA,NULL,0,2,Completed,1945,1604,1486,1498,113.39,107.79,44.89,21.3,23.92,25.45,0.72,0.1765,0.736,0.1752,0.752,0.171,NULL,NULL,NULL,NULL
2014casj,2014,Silicon Valley Regional ,1396497600,CA,USA,NULL,0,6,Completed,1949,1642,1508,1522,121.08,106.43,69.07,35.77,36.1,25.56,0.7438,0.1523,0.7769,0.17,0.7686,0.1545,NULL,NULL,NULL,NULL
2014cmp,2014,Einstein Field,1398484800,MO,USA,NULL,4,8,Completed,2065,1800,NULL,1839,135.93,127.95,57.44,NULL,80.55,35.4,0.5714,0.1481,0.4286,0.2665,0.7143,0.1878,NULL,NULL,NULL,NULL
2014code,2014,Colorado Regional,1396497600,CO,USA,NULL,0,6,Completed,1794,1570,1476,1490,97.88,106.74,45.79,25.41,27.69,22.07,0.7568,0.1659,0.6667,0.2119,0.7207,0.182,NULL,NULL,NULL,NULL
2014ctgro,2014,Groton District Event,1394254800,CT,USA,ne,1,2,Completed,1753,1626,1468,1534,101.36,74.56,49.95,13.55,30.45,22.89,0.6386,0.2099,0.6627,0.2275,0.6386,0.2105,NULL,NULL,NULL,NULL
2014cthar,2014,Hartford District Event,1396065600,CT,USA,ne,1,5,Completed,1754,1613,1451,1501,99.75,92.61,53.87,27.86,35.94,20.29,0.6702,0.2051,0.6596,0.2149,0.6809,0.2056,NULL,NULL,NULL,NULL
2014ctsou,2014,Southington District Event,1395460800,CT,USA,ne,1,4,Completed,1858,1565,1436,1507,108.8,97.55,47.75,14.41,31.54,24.81,0.7531,0.175,0.716,0.1924,0.7778,0.1766,NULL,NULL,NULL,NULL
2014cur,2014,Curie Division,1398312000,MO,USA,NULL,3,8,Completed,2039,1836,1681,1607,139.42,132.82,88.34,59.64,47.53,26.12,0.6557,0.2,0.6667,0.2246,0.6557,0.2037,NULL,NULL,NULL,NULL
2014dcwa,2014,Greater DC Regional,1395892800,VA,USA,NULL,0,5,Completed,1785,1576,1494,1500,94.9,108.49,50.48,29.53,28.86,24.86,0.7228,0.185,0.703,0.214,0.7327,0.1904,NULL,NULL,NULL,NULL
2014flfo,2014,South Florida Regional ,1396497600,FL,USA,NULL,0,6,Completed,1864,1614,1480,1509,121.78,112.46,58.52,32.94,33.55,26.07,0.7982,0.1465,0.7064,0.1797,0.7798,0.1564,NULL,NULL,NULL,NULL
2014flor,2014,Orlando Regional,1394683200,FL,USA,NULL,0,3,Completed,1780,1670,1548,1526,100.94,82.66,61.48,34.75,29.58,23.28,0.7899,0.1711,0.7311,0.1961,0.7395,0.1745,NULL,NULL,NULL,NULL
2014gadu,2014,Peachtree Regional,1395892800,GA,USA,NULL,0,5,Completed,1711,1615,1481,1482,89.48,100.17,71.7,35.33,30.53,27.7,0.7143,0.1921,0.8482,0.1465,0.7946,0.1613,NULL,NULL,NULL,NULL
2014gal,2014,Galileo Division,1398312000,MO,USA,NULL,3,8,Completed,1945,1798,1730,1615,131,110.09,84.7,68.97,49.77,23.42,0.7473,0.1834,0.6828,0.2119,0.7258,0.1887,NULL,NULL,NULL,NULL
2014hiho,2014,Hawaii Regional,1395892800,HI,USA,NULL,0,5,Completed,1921,1588,1423,1487,123.78,119.95,55.41,16.71,29.61,29.57,0.7204,0.174,0.7312,0.1687,0.7527,0.1668,NULL,NULL,NULL,NULL
2014ilch,2014,Midwest Regional,1396497600,IL,USA,NULL,0,6,Completed,1827,1610,1469,1480,117.69,130.81,62.24,27.28,31.32,29.24,0.7107,0.1775,0.6777,0.1914,0.7107,0.1777,NULL,NULL,NULL,NULL
2014ilil,2014,Central Illinois Regional,1393477200,IL,USA,NULL,0,1,Completed,1842,1620,1506,1544,93.85,84.91,51.83,25.46,33.88,19.1,0.701,0.1847,0.7526,0.1599,0.7423,0.1651,NULL,NULL,NULL,NULL
2014inth,2014,Crossroads Regional,1394082000,IN,USA,NULL,0,2,Completed,1736,1651,1513,1535,103.87,90.46,69.78,32.99,38.66,26.48,0.6697,0.218,0.6697,0.2154,0.7339,0.2101,NULL,NULL,NULL,NULL
2014inwl,2014,Boilermaker Regional,1395288000,IN,USA,NULL,0,4,Completed,1812,1655,1483,1522,121.31,75.78,42.11,28.56,32.78,11.45,0.7474,0.1594,0.7474,0.1761,0.7895,0.1611,NULL,NULL,NULL,NULL
2014ista,2014,Israel Regional,1393822800,All,Israel,NULL,0,1,Completed,1611,1536,1467,1470,53.96,58.98,37.33,18.45,18.96,13.84,0.625,0.2233,0.5288,0.2647,0.5385,0.2346,NULL,NULL,NULL,NULL
2014lake,2014,Bayou Regional,1396497600,LA,USA,NULL,0,6,Completed,1753,1613,1465,1489,104.49,108.31,62.58,22.3,28.24,26.76,0.7273,0.1739,0.7182,0.1817,0.6909,0.1707,NULL,NULL,NULL,NULL
2014mabos,2014,Northeastern University District Event,1395979200,MA,USA,ne,1,5,Completed,1779,1552,1439,1479,104.81,87.78,46.68,16.39,28.13,23.3,0.732,0.1725,0.701,0.1846,0.7423,0.1737,NULL,NULL,NULL,NULL
2014mawor,2014,WPI District Event,1394683200,MA,USA,ne,1,3,Completed,1606,1552,1495,1502,63.45,54.34,45.42,15.61,25.78,17.71,0.6,0.2404,0.6105,0.2291,0.6316,0.2251,NULL,NULL,NULL,NULL
2014mdba,2014,Chesapeake Regional,1396497600,MD,USA,NULL,0,6,Completed,1748,1609,1484,1489,93.91,96.46,55.48,24.23,27.38,23.38,0.6404,0.2008,0.6579,0.2036,0.6579,0.1952,NULL,NULL,NULL,NULL
2014melew,2014,Pine Tree District Event,1396584000,ME,USA,ne,1,6,Completed,1787,1567,1443,1490,91.28,80.62,53.07,25.87,33.5,20.32,0.6774,0.1938,0.6667,0.2083,0.6774,0.1943,NULL,NULL,NULL,NULL
2014mibed,2014,Bedford FIRST Robotics District Competition,1396584000,MI,USA,fim,1,6,Completed,1780,1625,1460,1525,113.44,84.02,47.79,23.63,33.5,20.19,0.7158,0.1837,0.6737,0.1906,0.7053,0.1775,NULL,NULL,NULL,NULL
2014micen,2014,Center Line FIRST Robotics District Competition,1393563600,MI,USA,fim,1,1,Completed,1754,1595,1470,1522,87.64,73.02,40.01,15.36,23.12,20.5,0.617,0.2153,0.5532,0.24,0.5851,0.2198,NULL,NULL,NULL,NULL
2014micmp,2014,Michigan FRC State Championship,1397102400,MI,USA,fim,2,7,Completed,1976,1797,1687,1659,115.37,121.62,87.58,59.04,56.62,22.01,0.7103,0.2045,0.6138,0.2513,0.6621,0.2171,NULL,NULL,NULL,NULL
2014miesc,2014,Escanaba FIRST Robotics District Competition,1394769600,MI,USA,fim,1,3,Completed,1803,1581,1467,1521,105.63,98.96,45.07,14.92,27.9,25.61,0.7273,0.1653,0.8068,0.1468,0.7386,0.1511,NULL,NULL,NULL,NULL
2014migul,2014,Gull Lake FIRST Robotics District Competition,1394168400,MI,USA,fim,1,2,Completed,1757,1606,1485,1516,95.34,74.66,46.07,15.81,27.06,20.06,0.6667,0.1912,0.7083,0.188,0.6979,0.1848,NULL,NULL,NULL,NULL
2014mihow,2014,Howell FIRST Robotics District Competition,1394769600,MI,USA,fim,1,3,Completed,1850,1620,1490,1538,127.09,103.71,53.12,20.48,32.65,26.05,0.8191,0.1502,0.7766,0.1556,0.8085,0.1472,NULL,NULL,NULL,NULL
2014miket,2014,Kettering University FIRST Robotics District Competition,1394168400,MI,USA,fim,1,2,Completed,1743,1580,1474,1507,82,87.05,39.56,19.33,24.92,20.49,0.6632,0.1969,0.6421,0.2013,0.6316,0.1934,NULL,NULL,NULL,NULL
2014milan,2014,Lansing FIRST Robotics District Competition,1396584000,MI,USA,fim,1,6,Completed,1916,1626,1461,1510,120.89,105.49,56.99,24.9,35.2,24.77,0.7604,0.1609,0.6458,0.1816,0.7396,0.1647,NULL,NULL,NULL,NULL
2014miliv,2014,Livonia FIRST Robotics District Competition,1395979200,MI,USA,fim,1,5,Completed,1709,1612,1495,1527,88.8,87.78,59.68,26.61,34.3,20.87,0.6768,0.197,0.6667,0.201,0.6768,0.192,NULL,NULL,NULL,NULL
2014mimid,2014,Great Lakes Bay Region FIRST Robotics District Competition,1395374400,MI,USA,fim,1,4,Completed,1779,1565,1469,1496,97.13,75.69,45.01,23.1,29.06,18.94,0.6146,0.2244,0.6458,0.2288,0.6562,0.2213,NULL,NULL,NULL,NULL
2014misjo,2014,St. Joseph FIRST Robotics District Competition,1395979200,MI,USA,fim,1,5,Completed,1873,1612,1457,1510,113.2,106.08,50.96,22.9,31.01,24.85,0.7158,0.1723,0.6842,0.184,0.6842,0.1695,NULL,NULL,NULL,NULL
2014misou,2014,Southfield FIRST Robotics District Competition,1393563600,MI,USA,fim,1,1,Completed,1882,1649,1507,1554,110.24,99.75,44.17,18.08,27.24,23.44,0.6907,0.1937,0.6598,0.1969,0.7216,0.187,NULL,NULL,NULL,NULL
2014mitry,2014,Troy FIRST Robotics District Competition,1396584000,MI,USA,fim,1,6,Completed,1836,1679,1470,1527,142.29,105.74,66.48,20.18,34.8,28.73,0.8526,0.1216,0.8,0.1331,0.8421,0.1154,NULL,NULL,NULL,NULL
2014mitvc,2014,Traverse City FIRST Robotics District Competition,1395374400,MI,USA,fim,1,4,Completed,1691,1550,1479,1486,74.91,76.93,40.29,24.1,30.3,16.22,0.6667,0.2064,0.6354,0.23,0.6667,0.2132,NULL,NULL,NULL,NULL
2014miwat,2014,Waterford FIRST Robotics District Competition,1395979200,MI,USA,fim,1,5,Completed,1927,1736,1450,1536,163.5,149.4,74.22,18.73,37.89,35.86,0.8247,0.1075,0.8144,0.1138,0.8454,0.1057,NULL,NULL,NULL,NULL
2014miwmi,2014,West Michigan FIRST Robotics District Competition,1395374400,MI,USA,fim,1,4,Completed,1796,1704,1501,1544,119.26,99.3,63.05,26.35,37.32,25.31,0.7895,0.1544,0.7263,0.1744,0.8,0.1556,NULL,NULL,NULL,NULL
2014mndu,2014,Lake Superior Regional,1394082000,MN,USA,NULL,0,2,Completed,1684,1554,1484,1485,69.44,78.76,43.59,25.36,24.45,18.57,0.5913,0.2339,0.6174,0.2271,0.6087,0.2214,NULL,NULL,NULL,NULL
2014mndu2,2014,Northern Lights Regional,1394082000,MN,USA,NULL,0,2,Completed,1814,1576,1484,1497,88.37,88.35,47.15,18.66,22.47,21.43,0.7009,0.1719,0.7103,0.1712,0.7196,0.1643,NULL,NULL,NULL,NULL
2014mnmi,2014,Minnesota 10000 Lakes Regional,1395892800,MN,USA,NULL,0,5,Completed,1686,1525,1460,1455,57,75.07,38.27,26.34,22.55,16.04,0.6333,0.2093,0.6667,0.1967,0.7,0.1975,NULL,NULL,NULL,NULL
2014mnmi2,2014,Minnesota North Star Regional,1395892800,MN,USA,NULL,0,5,Completed,1708,1565,1471,1469,89.84,93.52,57.33,31.27,29.99,23.14,0.681,0.1991,0.6466,0.2138,0.6724,0.1993,NULL,NULL,NULL,NULL
2014mokc,2014,Greater Kansas City Regional,1394683200,MO,USA,NULL,0,3,Completed,1924,1652,1489,1503,128.03,128.43,67.62,32.16,34.52,30.1,0.7823,0.1405,0.6935,0.1862,0.7823,0.1512,NULL,NULL,NULL,NULL
2014mosl,2014,St. Louis Regional,1394683200,MO,USA,NULL,0,3,Completed,1667,1592,1452,1486,79.48,72.8,50.68,24.21,27.36,19.77,0.72,0.185,0.74,0.1871,0.79,0.1822,NULL,NULL,NULL,NULL
2014mrcmp,2014,Mid-Atlantic Robotics FRC Region Championship,1397102400,PA,USA,fma,2,7,Completed,1847,1698,1612,1601,90.17,89.01,74.53,47.94,47.61,19.44,0.619,0.2396,0.6032,0.262,0.619,0.243,NULL,NULL,NULL,NULL
2014mxmc,2014,Mexico City Regional ,1394683200,All,Mexico,NULL,0,3,Completed,1565,1496,1417,1442,52.77,57.58,29.52,10.8,17.91,16.07,0.6706,0.2109,0.7059,0.1877,0.7176,0.1921,NULL,NULL,NULL,NULL
2014ncre,2014,North Carolina Regional,1394683200,NC,USA,NULL,0,3,Completed,1722,1562,1473,1475,73.61,81.91,43.74,18.98,21.56,17.63,0.6552,0.197,0.681,0.1878,0.681,0.1868,NULL,NULL,NULL,NULL
2014necmp,2014,New England FRC Region Championship,1397102400,MA,USA,ne,2,7,Completed,1945,1675,1591,1593,95.2,96.77,70.68,55.46,51.57,19.76,0.5902,0.232,0.6148,0.233,0.6066,0.2223,NULL,NULL,NULL,NULL
2014new,2014,Newton Division,1398312000,MO,USA,NULL,3,8,Completed,1959,1803,1694,1617,133.24,100.01,85.02,72.18,51.76,23.5,0.7391,0.1795,0.663,0.2179,0.7174,0.1892,NULL,NULL,NULL,NULL
2014nhdur,2014,UNH District Event,1394082000,NH,USA,ne,1,2,Completed,1706,1549,1465,1503,77.92,72.25,37.35,17.7,27.14,17.72,0.7,0.1918,0.6444,0.1968,0.6778,0.1856,NULL,NULL,NULL,NULL
2014nhnas,2014,Granite State District Event,1393563600,NH,USA,ne,1,1,Completed,1721,1546,1475,1501,74.32,71.05,38.13,16.78,22.75,15.29,0.6105,0.2262,0.5368,0.2471,0.5789,0.2295,NULL,NULL,NULL,NULL
2014njbri,2014,MAR FIRST Robotics Bridgewater-Raritan District Competition,1396065600,NJ,USA,fma,1,5,Completed,1703,1648,1515,1530,94.81,80.29,58.24,28.16,32.35,23.14,0.7545,0.1807,0.7273,0.1905,0.7636,0.1767,NULL,NULL,NULL,NULL
2014njcli,2014,MAR FIRST Robotics Clifton District Competition,1394856000,NJ,USA,fma,1,3,Completed,1676,1556,1472,1520,69.68,53.84,30.89,9.93,24.34,15.41,0.6282,0.2158,0.6538,0.2017,0.7179,0.201,NULL,NULL,NULL,NULL
2014njfla,2014,MAR FIRST Robotics Mt. Olive District Competition,1393650000,NJ,USA,fma,1,1,Completed,1703,1618,1499,1536,77.69,55.77,36.86,14.48,18.7,16.21,0.6064,0.2215,0.7021,0.2054,0.6702,0.2054,NULL,NULL,NULL,NULL
2014njtab,2014,MAR FIRST Robotics Lenape-Seneca District Competition,1395460800,NJ,USA,fma,1,4,Completed,1860,1622,1493,1535,103.06,105.21,50.75,25.16,34.14,22.69,0.7234,0.1874,0.7128,0.186,0.734,0.1797,NULL,NULL,NULL,NULL
2014nvlv,2014,Las Vegas Regional,1396497600,NV,USA,NULL,0,6,Completed,1881,1654,1525,1549,129.5,92.63,64.36,39.4,38.57,22.96,0.7477,0.1625,0.7383,0.1824,0.7664,0.1666,NULL,NULL,NULL,NULL
2014nyli,2014,SBPLI Long Island Regional,1395892800,NY,USA,NULL,0,5,Completed,1660,1571,1484,1492,78.82,76.65,46.05,26.15,27.37,17.65,0.6574,0.2148,0.6667,0.227,0.6759,0.2149,NULL,NULL,NULL,NULL
2014nyny,2014,New York City Regional,1396584000,NY,USA,NULL,0,6,Completed,1715,1589,1489,1483,74.35,79.09,55.51,32.4,24.62,22.82,0.708,0.1973,0.6637,0.1965,0.7257,0.1899,NULL,NULL,NULL,NULL
2014nyro,2014,Finger Lakes Regional ,1395892800,NY,USA,NULL,0,5,Completed,1863,1653,1525,1537,106.21,103.72,63.64,35.54,36.25,24.53,0.7724,0.1699,0.7724,0.1647,0.7642,0.1583,NULL,NULL,NULL,NULL
2014nytr,2014,New York Tech Valley Regional,1394683200,NY,USA,NULL,0,3,Completed,1717,1603,1502,1536,73.52,67.89,44.48,22.1,28.5,17.69,0.6489,0.2173,0.617,0.2284,0.6277,0.2159,NULL,NULL,NULL,NULL
2014ohci,2014,Queen City Regional,1395892800,OH,USA,NULL,0,5,Completed,1847,1660,1491,1512,124.46,108.16,68.8,43.39,40.65,26.12,0.7545,0.1704,0.7545,0.1968,0.7455,0.1769,NULL,NULL,NULL,NULL
2014ohcl,2014,Buckeye Regional,1395288000,OH,USA,NULL,0,4,Completed,1799,1635,1506,1505,101.55,101.77,56.78,32.03,29.33,25.89,0.6724,0.2064,0.7414,0.1832,0.7414,0.1864,NULL,NULL,NULL,NULL
2014okok,2014,Oklahoma Regional ,1395892800,OK,USA,NULL,0,5,Completed,1746,1583,1506,1488,90.13,86.6,56.64,33.69,29.94,21.65,0.7131,0.186,0.6721,0.2068,0.6967,0.1885,NULL,NULL,NULL,NULL
2014onnb,2014,North Bay Regional,1395892800,ON,Canada,NULL,0,5,Completed,1786,1579,1440,1504,108.62,100.47,54.7,21.17,37,25.03,0.7805,0.1549,0.7927,0.1689,0.8049,0.1507,NULL,NULL,NULL,NULL
2014onto,2014,Greater Toronto East Regional ,1394082000,ON,Canada,NULL,0,2,Completed,2068,1568,1478,1509,117.8,152.25,49.99,22.16,28.75,28.34,0.6947,0.1928,0.7368,0.1699,0.7579,0.1735,NULL,NULL,NULL,NULL
2014onto2,2014,Greater Toronto West Regional,1393563600,ON,Canada,NULL,0,1,Completed,1789,1520,1433,1501,106.26,83.49,38.76,13.92,31.58,23.59,0.6711,0.2116,0.6579,0.2509,0.7368,0.2217,NULL,NULL,NULL,NULL
2014onwa,2014,Waterloo Regional ,1395288000,ON,Canada,NULL,0,4,Completed,2025,1585,1430,1562,172.58,126.97,65.5,14.4,43.46,34.68,0.775,0.1429,0.8,0.1306,0.7875,0.1304,NULL,NULL,NULL,NULL
2014onwi,2014,Windsor Essex Great Lakes Regional,1396497600,ON,Canada,NULL,0,6,Completed,1979,1598,1450,1514,141.32,120.08,58.61,21.58,36,29.02,0.8152,0.1511,0.8043,0.1515,0.7935,0.1434,NULL,NULL,NULL,NULL
2014orore,2014,PNW FIRST Robotics Oregon City District Event,1394168400,OR,USA,pnw,1,2,Completed,1650,1561,1450,1489,72.99,74.89,31.62,9.38,19.56,17.9,0.6941,0.19,0.6941,0.1861,0.7647,0.1796,NULL,NULL,NULL,NULL
2014orosu,2014,PNW FIRST Robotics Oregon State University District Event,1396584000,OR,USA,pnw,1,6,Completed,1652,1514,1398,1474,85.09,66.7,47.99,13.57,30.55,21.28,0.7403,0.1987,0.6234,0.2403,0.6494,0.2111,NULL,NULL,NULL,NULL
2014orwil,2014,PNW FIRST Robotics Wilsonville District Event,1395374400,OR,USA,pnw,1,4,Completed,1702,1523,1432,1486,77.53,75.57,42.53,12.75,27.95,18.8,0.6076,0.2154,0.6709,0.2199,0.6456,0.2095,NULL,NULL,NULL,NULL
2014pahat,2014,MAR FIRST Robotics Hatboro-Horsham District Competition,1393650000,PA,USA,fma,1,1,Completed,1783,1646,1528,1558,80.71,78.99,34.72,15.62,21.83,17.51,0.6947,0.2144,0.7053,0.2057,0.7368,0.1987,NULL,NULL,NULL,NULL
2014paphi,2014,MAR FIRST Robotics Springside Chestnut Hill District Competition,1394769600,PA,USA,fma,1,3,Completed,1723,1626,1513,1551,92.89,65.9,40.8,18.7,29.65,19.15,0.6897,0.207,0.6207,0.2355,0.6782,0.2124,NULL,NULL,NULL,NULL
2014papi,2014,Greater Pittsburgh Regional,1395892800,PA,USA,NULL,0,5,Completed,1779,1605,1487,1501,96.96,89.18,52.85,27.52,30.48,24.14,0.7212,0.1946,0.6635,0.1938,0.7212,0.189,NULL,NULL,NULL,NULL
2014pncmp,2014,Autodesk PNW FRC Championship,1397102400,OR,USA,pnw,2,7,Completed,1832,1658,1576,1548,92.23,99.89,59.87,44.27,41.01,19.53,0.6056,0.2225,0.6268,0.2262,0.6056,0.2183,NULL,NULL,NULL,NULL
2014qcmo,2014,Festival de Robotique FRC a Montreal Regional,1395288000,QC,Canada,NULL,0,4,Completed,1695,1514,1458,1466,66.23,95.47,35.23,16.05,22.71,19.61,0.6154,0.2225,0.6813,0.2098,0.6593,0.2107,NULL,NULL,NULL,NULL
2014rismi,2014,Rhode Island District Event,1395374400,RI,USA,ne,1,4,Completed,1701,1596,1427,1492,104.22,85.76,51.11,6.99,26.45,26.27,0.7143,0.1662,0.7253,0.1689,0.6923,0.1602,NULL,NULL,NULL,NULL
2014scmb,2014,Palmetto Regional,1393477200,SC,USA,NULL,0,1,Completed,1698,1590,1526,1498,73.38,88.8,50.31,28.89,23.32,21.4,0.6356,0.2124,0.661,0.2159,0.6864,0.2023,NULL,NULL,NULL,NULL
2014tnkn,2014,Smoky Mountains Regional,1395892800,TN,USA,NULL,0,5,Completed,1715,1557,1464,1478,82.78,79.84,47.27,16.72,23.97,22.48,0.6509,0.205,0.6698,0.2144,0.6792,0.2015,NULL,NULL,NULL,NULL
2014txda,2014,Dallas Regional,1394683200,TX,USA,NULL,0,3,Completed,1896,1629,1495,1522,121.65,108.84,48.84,30.39,30.73,25.52,0.7404,0.176,0.7788,0.1583,0.75,0.1613,NULL,NULL,NULL,NULL
2014txho,2014,Lone Star Regional,1396584000,TX,USA,NULL,0,6,Completed,1954,1606,1510,1510,123.47,127.74,59.88,33.32,33.53,27.84,0.7407,0.1607,0.6852,0.1859,0.7407,0.1688,NULL,NULL,NULL,NULL
2014txlu,2014,Hub City Regional,1394082000,TX,USA,NULL,0,2,Completed,1732,1553,1484,1498,83.49,75.29,38.94,23.72,24,17.81,0.6238,0.2165,0.6832,0.2195,0.6931,0.2073,NULL,NULL,NULL,NULL
2014txsa,2014,Alamo Regional sponsored by Rackspace Hosting,1393477200,TX,USA,NULL,0,1,Completed,1853,1567,1498,1493,92.66,97.14,38.55,18.91,18.8,18.93,0.7213,0.1693,0.7295,0.1877,0.7623,0.1685,NULL,NULL,NULL,NULL
2014utwv,2014,Utah Regional,1394683200,UT,USA,NULL,0,3,Completed,1741,1576,1478,1496,86.67,87.94,43.14,22.11,23,20.3,0.7456,0.186,0.7632,0.1681,0.7895,0.1701,NULL,NULL,NULL,NULL
